Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline,Wine Type
13.9,1.95,2.4,17.28,102.23,2.7,2.69,0.22,1.64,5.0,1.09,2.83,1527.45,One
14.11,2.41,2.57,15.5,102.43,2.86,3.07,0.27,2.02,5.15,1.07,3.24,1556.49,One
13.59,1.42,2.55,16.78,111.35,2.97,2.94,0.29,1.85,5.76,1.05,3.15,1456.81,One
13.54,1.93,2.41,18.58,104.81,2.78,3.24,0.29,1.64,5.36,1.09,3.23,1569.03,One
13.92,2.32,2.56,14.51,103.29,2.68,3.23,0.28,1.75,5.02,1.07,3.32,1356.72,One
13.59,2.41,2.51,16.52,100.93,2.91,3.3,0.31,1.98,5.26,0.98,2.96,1359.02,One
13.58,1.81,2.43,17.34,99.62,2.8,3.05,0.25,2.08,6.04,0.99,3.18,1473.21,One
13.5,2.45,2.51,16.57,107.92,2.92,3.01,0.27,1.79,6.49,1.11,3.18,1461.82,One
13.98,2.11,2.38,17.5,107.64,2.81,2.78,0.28,1.63,5.9,1.04,3.23,1484.4,One
13.97,2.57,2.43,14.98,105.07,2.84,2.99,0.32,2.12,4.85,1.08,3.34,1523.92,One
13.89,2.45,2.39,17.13,103.82,2.95,2.86,0.32,1.89,4.83,1.02,3.13,1645.61,One
13.36,1.56,2.68,17.99,116.01,2.77,3.08,0.38,2.16,5.86,1.15,3.05,1418.08,One
13.65,1.79,2.4,17.33,106.88,3.07,2.63,0.32,2.39,5.84,1.06,3.2,1599.94,One
13.18,1.65,2.5,17.44,108.59,2.77,2.9,0.32,2.08,4.88,1.0,3.21,1496.97,One
14.04,1.83,2.4,15.69,109.52,3.0,3.21,0.28,2.18,5.54,1.02,3.13,1494.56,One
14.06,2.75,2.32,16.94,110.39,2.99,3.25,0.28,1.89,4.79,1.17,2.73,1602.52,One
13.42,2.5,2.34,14.51,106.87,2.67,3.2,0.28,1.57,5.19,1.1,3.12,1295.18,One
9.87,1.68,1.8,17.21,75.53,1.7,1.76,0.24,1.35,2.14,0.81,2.28,367.86,Two
9.82,1.57,1.78,18.4,85.22,2.1,1.58,0.26,1.09,2.3,1.03,2.15,405.63,Two
9.65,1.51,1.67,17.52,67.41,1.93,1.54,0.29,1.64,2.2,0.78,2.17,531.65,Two
9.42,1.64,1.81,16.33,77.12,1.63,1.88,0.2,1.23,2.44,0.9,2.4,360.74,Two
9.83,1.84,1.66,15.81,80.57,1.86,1.5,0.28,1.32,2.48,0.78,2.01,422.62,Two
9.71,1.38,1.72,14.92,83.23,1.77,1.49,0.32,1.16,2.66,0.76,2.14,430.86,Two
9.88,1.29,2.08,15.31,64.49,2.04,1.98,0.27,1.15,2.56,0.78,2.24,365.49,Two
9.64,1.39,1.83,16.19,66.51,2.08,1.72,0.27,0.84,2.6,0.81,2.14,387.41,Two
9.98,1.29,1.78,16.53,78.08,1.45,1.83,0.23,1.25,2.09,0.79,2.4,320.99,Two
10.09,1.49,1.67,16.89,78.43,2.0,1.87,0.25,1.61,2.89,0.86,2.46,420.24,Two
10.01,0.85,1.81,16.45,77.61,1.77,1.44,0.23,1.27,2.36,0.77,2.18,425.07,Two
9.4,1.43,1.78,12.69,68.12,1.73,1.44,0.31,1.48,2.84,0.87,2.23,433.86,Two
9.67,1.43,1.76,16.15,74.88,2.0,1.56,0.31,1.11,2.38,0.75,2.38,451.09,Two
9.72,0.84,1.76,14.79,74.18,1.67,1.6,0.23,1.42,2.72,0.72,2.69,374.89,Two
9.66,1.68,1.86,17.9,82.52,2.0,1.53,0.27,1.35,2.14,0.9,2.07,297.3,Two
10.06,1.38,1.88,17.6,84.82,1.66,1.65,0.27,1.42,2.1,0.82,2.09,447.7,Two
9.71,1.61,1.83,16.47,76.51,1.86,1.56,0.32,1.34,2.61,0.87,2.2,437.56,Two
10.03,1.54,1.86,19.12,74.19,1.92,1.66,0.34,1.37,1.93,0.81,2.35,424.89,Two
9.8,1.24,1.89,15.85,80.22,1.45,1.9,0.31,1.01,2.51,0.69,2.07,422.7,Two
9.69,1.2,1.82,16.71,69.18,2.15,1.45,0.35,1.44,2.55,0.75,2.22,389.97,Two
9.53,1.45,1.54,15.23,68.78,1.89,1.49,0.32,1.52,2.34,0.74,2.1,430.51,Two
9.58,1.68,1.73,16.48,81.02,1.97,1.92,0.31,1.49,1.5,1.02,2.09,391.86,Two
9.78,1.71,1.72,15.48,68.09,1.65,2.15,0.32,0.83,2.25,0.8,2.22,380.24,Two
9.7,1.61,1.88,16.16,71.99,2.05,2.14,0.26,1.5,2.58,0.84,2.19,479.62,Two
9.99,1.98,1.87,18.25,64.5,1.74,1.68,0.3,1.84,3.26,1.03,2.32,367.37,Two
9.77,1.4,1.68,16.59,71.72,2.04,1.35,0.26,1.09,1.94,0.8,2.33,481.99,Two
9.65,1.77,2.17,17.77,78.95,2.01,1.62,0.24,1.55,2.17,0.76,2.26,349.79,Two
10.25,1.64,1.59,16.44,77.9,1.72,1.93,0.26,1.19,2.93,0.87,2.24,315.01,Two
9.97,1.67,1.73,16.73,80.86,1.92,1.64,0.24,0.98,3.02,0.98,2.3,367.72,Two
9.64,1.44,1.84,15.99,77.07,1.79,1.77,0.27,1.41,2.64,0.79,2.14,398.76,Two
9.83,1.5,1.7,15.0,70.27,1.77,1.69,0.22,0.9,2.86,0.84,2.1,434.38,Two
9.61,1.02,1.77,17.3,75.56,1.88,1.58,0.32,1.52,2.52,0.82,2.17,463.83,Two
9.63,1.29,1.76,14.26,84.99,1.86,1.4,0.34,1.41,2.5,0.79,2.49,428.8,Two
9.82,1.64,1.87,16.27,71.62,1.98,1.29,0.4,1.31,2.79,0.73,2.16,365.19,Two
9.96,1.54,1.84,15.52,75.24,1.54,1.52,0.24,1.49,2.7,0.83,2.22,484.17,Two
9.96,1.24,1.78,16.17,75.35,1.91,1.65,0.32,1.43,2.7,0.93,2.35,377.55,Two
9.88,2.0,1.95,14.09,75.05,2.09,1.5,0.34,1.12,1.86,0.74,2.26,361.65,Two
9.76,1.52,2.06,15.22,76.99,1.82,1.33,0.33,0.65,2.23,0.9,2.21,354.82,Two
9.95,1.91,1.84,16.17,65.85,1.46,1.53,0.29,1.11,2.26,0.85,2.03,497.21,Two
10.18,1.68,1.94,15.39,80.83,2.0,1.41,0.3,1.11,2.54,0.84,2.36,359.2,Two
9.96,1.77,1.89,15.56,68.01,1.99,1.09,0.28,1.25,1.84,0.87,2.16,486.89,Two
10.09,1.56,2.03,15.13,72.3,1.79,1.77,0.37,1.49,2.69,0.78,2.62,360.49,Two
9.61,2.0,1.77,16.59,80.65,1.43,1.57,0.25,1.12,2.3,0.8,2.19,381.19,Two
9.74,1.34,1.92,15.67,79.04,2.14,1.8,0.31,1.42,2.15,0.86,2.33,455.69,Two
9.88,1.07,1.77,14.62,94.69,2.21,1.46,0.31,1.27,2.19,0.75,2.27,487.76,Two
10.19,1.46,1.73,15.97,86.18,1.41,1.57,0.31,1.14,2.24,0.78,2.16,351.39,Two
10.0,1.34,1.63,15.89,71.78,1.78,1.55,0.28,1.3,2.19,0.9,2.16,416.98,Two
9.83,2.0,1.82,15.54,89.3,1.91,1.64,0.31,1.04,2.39,0.72,2.2,434.88,Two
9.91,1.37,1.62,15.87,77.12,1.95,1.22,0.25,0.9,2.81,0.75,2.06,442.21,Two
9.98,1.43,1.92,16.28,66.92,1.95,1.41,0.27,1.06,2.61,0.81,2.06,450.67,Two
9.92,1.13,1.83,16.45,68.03,2.18,1.93,0.31,1.65,1.88,0.83,2.18,490.83,Two
9.75,1.39,1.74,16.32,72.88,1.95,1.86,0.3,1.66,2.61,0.9,2.22,423.09,Two
9.79,1.32,1.88,14.58,62.18,1.62,1.75,0.31,1.41,2.43,0.9,2.22,419.57,Two
9.93,1.52,1.69,14.54,69.12,1.9,1.99,0.26,1.23,2.17,0.94,2.12,470.61,Two
10.01,1.26,1.71,16.39,71.24,1.94,1.23,0.28,1.32,2.21,0.9,2.5,330.5,Two
10.2,1.61,1.69,17.07,77.85,1.75,1.85,0.33,1.6,2.79,0.82,2.18,545.93,Two
10.2,1.38,1.82,15.56,76.35,1.92,1.74,0.35,1.41,2.86,0.95,2.37,359.05,Two
9.81,1.29,1.78,15.26,74.97,1.85,1.64,0.24,1.32,2.54,0.85,1.87,540.38,Two
9.67,2.14,1.86,16.84,80.08,1.59,1.49,0.37,0.91,2.38,0.77,2.14,430.38,Two
9.58,1.44,1.65,16.01,80.92,1.93,1.72,0.29,1.49,1.99,0.83,2.19,379.83,Two
9.59,1.38,1.82,17.05,76.5,1.92,1.52,0.29,1.22,2.51,0.77,2.26,503.29,Two
10.14,1.46,1.76,15.97,75.92,1.9,1.87,0.22,1.2,2.03,0.83,2.21,414.84,Two
9.8,1.64,1.71,15.01,84.77,1.96,1.75,0.26,1.45,2.19,0.64,2.25,329.23,Two
10.18,1.29,1.84,14.99,74.48,2.01,1.48,0.26,0.87,2.61,0.92,1.98,463.44,Two
9.86,1.91,1.86,16.73,74.52,1.64,1.74,0.33,1.36,2.08,0.79,2.29,380.68,Two
10.01,1.46,1.86,16.73,84.85,1.81,2.01,0.36,1.38,2.78,0.96,2.35,374.95,Two
9.73,1.74,1.96,15.22,77.95,1.83,1.57,0.33,1.17,2.11,0.74,2.41,372.43,Two
9.77,1.53,1.81,13.94,71.91,1.79,1.9,0.28,1.11,2.54,0.74,2.19,390.11,Two
9.69,1.0,1.75,16.62,75.25,2.03,2.1,0.29,1.19,2.41,0.92,2.54,405.46,Two
9.8,1.18,1.9,15.27,71.66,2.11,1.78,0.34,1.42,2.54,0.9,2.51,402.13,Two
9.69,0.96,1.72,16.2,80.36,1.83,2.38,0.28,1.29,2.24,0.83,2.58,363.9,Two
9.52,0.95,1.81,16.83,68.76,1.87,1.49,0.3,1.35,2.54,0.78,2.35,399.49,Two
9.86,1.48,1.78,13.43,83.5,2.1,1.74,0.26,1.07,2.37,0.84,2.3,431.5,Two
10.03,1.64,1.91,14.06,77.1,1.68,1.54,0.25,1.28,2.6,0.89,2.0,484.06,Two
9.97,2.07,1.71,15.6,91.0,2.09,1.82,0.29,1.48,2.25,0.9,2.02,362.63,Two
9.99,1.65,1.65,16.25,67.79,1.85,1.75,0.27,1.09,2.67,0.81,2.13,393.94,Two
9.8,1.45,1.92,17.67,77.71,1.86,1.53,0.3,1.13,2.52,0.84,2.32,358.2,Two
9.4,1.71,1.92,16.75,74.74,1.85,2.21,0.26,1.49,2.36,0.85,2.24,508.16,Two
9.86,0.53,1.79,17.52,74.9,1.51,1.69,0.29,1.28,2.32,0.76,1.99,466.98,Two
9.97,1.39,1.67,16.74,71.02,1.86,1.92,0.3,1.2,2.53,0.78,2.41,393.6,Two
9.98,1.36,1.83,16.0,71.98,1.77,1.4,0.32,1.31,2.48,0.98,2.15,355.74,Two
10.03,1.53,1.76,14.27,82.7,1.84,1.58,0.35,1.37,2.42,0.84,2.03,366.93,Two
9.85,2.08,1.81,15.43,86.1,1.66,1.82,0.28,1.38,2.3,0.77,2.2,376.07,Two
9.79,1.49,1.57,15.64,75.61,1.89,1.39,0.35,1.31,2.47,0.75,2.33,478.32,Two
9.74,1.66,1.8,14.08,78.73,1.81,1.39,0.21,1.34,2.44,0.71,2.17,328.47,Two
9.9,1.32,1.6,15.76,80.37,1.71,1.33,0.21,1.64,2.4,0.86,2.2,517.83,Two
9.95,1.45,1.89,15.53,70.83,1.88,1.29,0.26,1.31,2.79,0.64,2.33,352.22,Two
9.87,1.99,1.83,16.99,74.77,1.88,1.7,0.3,1.4,2.71,0.77,1.83,421.63,Two
10.16,1.84,1.92,16.22,81.46,2.27,1.41,0.29,1.23,2.22,0.79,2.47,501.82,Two
9.84,1.77,1.58,17.65,70.44,1.79,1.68,0.28,1.35,2.95,0.88,2.42,407.92,Two
9.87,1.15,1.6,16.63,86.06,1.67,1.57,0.33,1.32,2.97,0.82,2.13,269.21,Two
10.09,1.62,1.75,17.85,68.88,1.75,1.62,0.18,1.01,2.4,0.78,2.15,447.23,Two
10.02,1.07,1.89,15.79,73.37,2.09,1.53,0.35,1.19,2.77,0.94,2.11,480.92,Two
10.09,1.52,1.87,15.77,69.55,1.61,1.4,0.28,1.44,2.76,0.78,2.05,391.35,Two
9.78,1.41,1.94,16.74,77.05,1.47,1.45,0.25,1.48,2.37,0.79,2.47,419.44,Two
9.76,1.7,1.76,17.09,79.53,1.55,1.96,0.26,1.4,2.46,0.82,2.34,488.25,Two
9.8,1.63,1.72,15.34,68.06,2.25,1.47,0.26,1.36,2.89,0.81,2.43,444.67,Two
9.63,1.4,1.95,16.06,76.03,1.84,1.58,0.25,1.38,1.86,0.72,1.9,445.73,Two
9.77,1.38,1.76,17.01,82.23,1.68,2.18,0.32,1.16,2.55,0.91,2.43,481.2,Two
9.61,0.67,1.67,18.47,74.9,1.9,1.69,0.24,1.64,2.33,0.89,2.38,445.77,Two
9.66,1.61,1.87,17.8,69.51,1.61,1.45,0.27,1.1,2.43,0.83,1.91,327.35,Two
9.79,1.57,1.71,15.78,77.23,1.9,2.12,0.24,1.09,2.19,0.83,2.22,376.01,Two
9.83,1.4,1.81,17.23,88.22,2.01,1.82,0.34,1.25,2.03,0.8,2.3,384.26,Two
9.99,1.29,1.83,15.47,75.49,1.86,1.73,0.25,1.46,2.58,0.85,2.31,494.17,Two
10.09,1.27,1.76,15.53,71.42,1.99,1.8,0.25,1.13,2.48,0.9,2.13,448.38,Two
9.51,1.24,1.92,14.58,78.58,1.67,1.49,0.37,1.25,2.64,0.79,2.24,428.73,Two
9.96,2.16,1.7,16.02,77.92,1.85,1.89,0.27,1.44,2.31,0.86,1.71,372.51,Two
9.9,1.47,1.88,16.86,70.22,1.88,1.87,0.3,1.35,2.19,0.88,2.16,450.7,Two
9.84,1.93,1.81,16.59,67.74,1.89,1.05,0.25,1.43,2.22,0.81,2.26,423.83,Two
9.86,1.03,1.69,16.48,73.43,1.6,1.73,0.31,1.21,2.37,0.98,2.42,445.86,Two
9.88,1.57,1.79,15.32,70.26,1.69,1.68,0.27,1.27,2.89,0.82,1.91,409.66,Two
9.98,1.5,1.7,14.93,76.53,1.66,1.57,0.28,0.99,2.36,0.83,2.32,435.43,Two
9.62,2.18,1.66,17.01,80.02,1.91,1.29,0.28,1.52,2.65,0.77,2.51,357.25,Two
9.7,2.16,1.72,17.21,73.34,1.66,1.59,0.25,1.08,2.89,0.87,2.2,424.62,Two
9.78,1.05,1.61,17.1,78.84,1.95,1.74,0.3,1.68,2.32,0.76,2.13,415.3,Two
9.62,1.46,1.75,17.61,66.04,1.7,1.91,0.3,1.33,2.79,0.76,2.07,415.19,Two
9.96,1.35,1.87,17.05,66.47,1.91,1.91,0.32,1.17,2.87,0.87,2.31,341.11,Two
9.53,1.36,1.77,16.98,75.09,1.95,1.25,0.25,1.03,2.67,0.89,2.0,406.69,Two
10.05,2.08,1.72,17.48,75.34,1.68,1.97,0.31,0.98,2.41,0.83,2.02,465.4,Two
9.74,1.05,1.81,15.97,73.87,1.54,1.54,0.3,1.31,2.72,0.96,2.43,323.53,Two
10.2,1.36,1.75,18.73,65.5,1.6,1.57,0.27,1.47,2.89,0.9,2.27,395.04,Two
9.75,1.88,1.72,16.82,73.16,1.57,1.81,0.28,1.34,2.61,0.94,2.46,504.99,Two
9.71,1.34,1.71,15.53,79.65,1.77,1.88,0.32,1.52,2.8,0.73,2.33,382.3,Two
9.95,1.52,1.85,16.48,79.43,1.8,1.77,0.3,1.66,2.98,0.85,2.08,410.85,Two
9.9,1.01,1.64,16.53,85.51,1.78,1.76,0.3,1.49,2.87,0.81,2.32,461.64,Two
9.56,2.21,1.9,16.66,70.4,1.83,1.39,0.32,1.11,2.41,0.75,2.59,505.48,Two
9.66,2.17,1.62,18.45,70.34,1.83,2.15,0.35,1.14,2.31,0.78,2.24,365.57,Two
9.72,1.22,1.68,15.65,78.42,1.77,1.99,0.36,1.1,2.38,0.86,2.3,431.27,Two
9.93,1.06,1.78,16.44,69.25,1.87,1.34,0.25,1.15,2.29,0.82,2.22,376.97,Two
9.99,2.16,1.79,14.43,66.25,1.37,2.0,0.29,1.29,2.34,0.89,2.27,437.86,Two
9.73,0.95,1.84,14.97,75.28,1.61,1.47,0.34,1.55,2.51,0.97,2.32,393.87,Two
9.69,0.92,1.89,15.79,72.36,1.99,1.81,0.32,1.49,1.87,0.77,2.29,382.69,Two
9.94,1.75,1.82,15.39,73.29,1.74,1.33,0.36,0.97,2.2,0.77,2.42,387.42,Two
9.99,1.9,1.97,14.24,80.35,1.63,1.27,0.26,1.54,2.23,0.99,2.12,436.2,Two
9.99,2.01,1.65,14.65,78.32,1.54,1.44,0.25,1.22,2.66,0.82,2.43,346.77,Two
10.01,2.05,2.0,15.42,75.99,1.85,1.76,0.18,1.58,2.25,0.85,1.99,455.11,Two
9.9,2.12,1.67,15.14,90.07,1.5,1.75,0.22,1.16,2.01,0.91,1.86,384.46,Two
9.7,1.64,1.72,16.81,76.33,1.34,1.44,0.3,1.46,2.54,0.92,2.66,491.56,Two
9.67,1.0,1.81,15.47,70.99,2.04,1.49,0.32,1.27,2.49,0.89,2.11,362.94,Two
10.09,1.24,1.74,15.74,74.41,1.86,1.59,0.29,1.51,3.16,0.79,2.52,360.09,Two
9.98,1.89,1.8,17.12,77.97,1.69,2.05,0.3,1.55,2.06,0.91,2.2,435.52,Two
9.89,1.78,1.91,14.81,68.14,2.06,1.52,0.27,1.21,2.33,0.84,2.49,299.02,Two
9.51,1.6,1.75,15.21,75.44,2.09,1.45,0.29,1.23,2.47,0.84,2.03,446.78,Two
9.66,1.63,1.84,15.5,71.67,1.99,1.75,0.23,1.37,2.55,0.68,2.13,509.45,Two
9.93,1.9,1.82,17.46,76.04,1.41,1.98,0.24,1.32,3.23,0.84,2.02,420.31,Two
9.47,1.5,1.88,14.71,91.79,1.73,1.6,0.27,1.3,2.75,0.79,2.43,447.89,Two
9.86,1.27,1.64,15.52,79.49,1.57,1.75,0.26,1.56,2.23,0.87,2.17,367.79,Two
9.76,1.47,1.95,17.82,75.84,1.61,1.44,0.34,1.31,2.49,0.93,2.22,449.25,Two
10.14,2.0,1.7,14.69,80.48,1.59,1.03,0.38,1.28,3.22,0.92,2.31,457.92,Two
10.06,1.48,1.88,15.49,71.9,2.12,2.14,0.23,1.52,2.25,0.83,1.87,339.42,Two
10.05,1.21,1.9,14.32,80.71,1.67,1.84,0.37,1.48,2.17,0.92,2.09,442.78,Two
9.63,1.39,1.85,15.97,77.47,1.9,1.53,0.32,1.37,2.52,0.85,2.27,392.7,Two
9.66,1.44,1.61,15.06,85.97,1.63,1.62,0.3,1.19,2.12,0.84,2.24,421.36,Two
9.79,1.5,1.81,13.56,72.02,1.66,1.56,0.26,1.33,2.36,0.81,2.27,393.57,Two
9.6,1.9,1.62,16.55,82.46,1.72,1.14,0.29,1.61,3.13,0.84,1.91,474.33,Two
9.96,2.01,1.81,16.57,76.38,1.62,1.38,0.35,1.24,2.36,0.79,2.35,418.99,Two
9.72,0.95,1.55,16.34,75.63,1.89,1.26,0.25,1.51,2.77,0.83,1.99,496.55,Two
9.84,1.61,1.84,17.1,73.68,1.83,1.31,0.38,1.49,2.45,0.88,2.39,328.01,Two
9.81,1.36,1.76,16.39,68.66,1.69,1.48,0.31,1.35,2.72,0.86,2.23,476.68,Two
9.6,1.62,1.8,15.01,78.37,2.04,1.51,0.33,1.48,2.36,0.88,2.48,379.7,Two
9.7,1.91,1.65,15.87,79.82,1.52,1.72,0.26,1.33,2.81,0.9,2.09,331.9,Two
10.22,1.21,1.74,15.74,75.97,1.94,1.47,0.22,1.27,2.58,0.78,2.12,483.3,Two
9.77,1.55,1.94,14.57,75.91,1.98,2.11,0.28,1.19,2.2,0.81,2.18,449.63,Two
9.76,2.37,1.75,14.48,74.82,1.71,1.86,0.27,1.08,2.58,0.81,2.01,514.6,Two
9.96,2.41,1.81,16.66,72.68,1.93,1.78,0.38,1.17,2.8,0.75,2.31,480.57,Two
9.73,1.43,1.78,15.6,75.91,1.67,1.67,0.35,1.16,3.0,0.77,2.02,443.55,Two
9.67,1.02,1.77,15.42,76.8,1.95,1.95,0.35,1.52,2.1,0.9,2.1,398.8,Two
9.99,1.41,1.72,14.59,73.48,1.69,1.14,0.23,1.26,2.81,0.78,2.26,336.59,Two
10.21,1.37,1.68,17.63,68.58,1.76,1.78,0.36,1.41,2.83,0.96,1.83,346.41,Two
9.87,1.59,1.71,14.97,74.45,1.83,1.58,0.3,1.43,2.62,0.82,2.39,431.43,Two
9.86,1.68,1.93,15.22,73.7,1.94,1.51,0.29,1.63,2.96,0.8,2.45,473.73,Two
9.96,1.72,1.96,18.8,82.16,1.77,1.55,0.32,1.43,2.83,0.8,2.23,472.46,Two
10.05,1.49,2.1,18.83,71.36,1.83,1.53,0.25,1.27,2.63,0.75,2.33,490.92,Two
9.54,1.5,1.84,16.72,80.54,2.17,1.54,0.34,1.57,2.68,0.77,2.25,369.16,Two
9.57,2.09,1.68,14.42,72.3,1.53,1.46,0.3,1.64,2.38,0.78,2.31,376.11,Two
10.14,1.64,1.74,18.26,71.58,1.82,1.9,0.31,1.69,2.56,0.9,2.19,407.37,Two
9.48,1.4,1.58,16.14,66.48,2.15,1.42,0.29,1.42,2.69,0.83,2.19,394.77,Two
10.02,1.24,1.92,14.8,79.35,1.88,1.74,0.3,0.94,2.16,0.79,2.37,369.2,Two
10.0,1.85,1.84,15.89,78.04,1.69,1.77,0.3,1.37,2.7,1.01,2.35,333.03,Two
9.86,1.12,1.74,16.1,67.64,1.91,1.96,0.37,1.22,2.54,0.96,2.39,441.66,Two
9.95,1.58,1.8,16.21,78.95,1.97,1.61,0.3,1.36,2.27,0.78,2.12,348.31,Two
9.7,1.27,1.72,15.47,83.31,1.68,1.66,0.32,1.42,1.92,0.66,2.15,416.39,Two
9.77,0.64,1.8,16.94,72.8,1.95,2.01,0.3,1.34,2.65,0.82,2.16,387.16,Two
9.41,1.12,1.82,17.05,72.48,1.73,1.48,0.3,1.27,2.69,0.84,2.08,430.21,Two
9.79,1.48,1.76,16.95,73.19,2.06,1.61,0.29,1.37,2.78,0.83,2.2,431.81,Two
9.49,0.99,1.78,16.93,89.67,1.57,1.5,0.23,1.12,2.59,0.87,2.44,397.84,Two
9.71,1.53,1.71,15.78,75.77,2.1,1.73,0.27,1.31,2.4,0.82,2.2,421.2,Two
10.02,1.63,1.86,16.1,75.37,1.66,1.75,0.33,1.41,2.3,0.85,2.18,381.24,Two
9.76,1.25,1.87,16.3,81.13,1.64,1.77,0.33,0.91,2.63,0.79,2.39,429.81,Two
9.28,1.12,1.99,15.77,72.84,1.78,1.69,0.35,0.98,2.04,0.79,2.4,435.14,Two
9.94,1.58,1.83,17.16,73.69,1.99,1.6,0.29,1.46,2.28,0.84,2.46,479.13,Two
10.1,1.71,1.74,17.93,67.06,1.55,1.63,0.35,1.37,2.4,0.95,1.86,472.77,Two
9.73,1.48,1.58,17.7,83.22,1.98,1.71,0.39,1.69,1.96,0.87,2.28,499.92,Two
9.59,1.4,1.9,17.11,70.78,1.9,1.45,0.27,1.21,2.72,0.89,2.17,319.31,Two
9.56,1.64,1.97,16.49,73.35,2.02,1.8,0.31,1.03,2.44,0.83,2.29,367.67,Two
9.85,1.62,1.82,15.45,73.98,1.89,1.67,0.26,1.27,2.39,0.77,2.19,430.48,Two
9.76,0.95,1.82,17.13,80.69,1.76,1.32,0.24,0.6,2.44,0.9,2.04,431.38,Two
9.61,1.72,1.87,16.4,70.75,1.9,1.7,0.33,1.06,2.67,0.84,2.34,497.74,Two
9.87,1.87,1.72,16.98,81.77,2.02,2.23,0.24,0.96,2.22,0.84,2.23,396.34,Two
9.72,1.58,1.81,15.92,76.7,1.81,1.79,0.23,1.06,2.65,0.91,2.02,458.91,Two
9.72,1.31,1.9,15.79,71.43,1.59,1.71,0.31,1.02,2.21,0.8,2.29,379.81,Two
9.77,2.05,1.69,16.37,81.41,1.89,2.0,0.22,1.53,2.39,0.73,2.46,390.33,Two
9.99,1.99,1.86,15.11,73.82,1.81,1.71,0.28,1.47,2.34,0.75,2.05,398.11,Two
9.88,1.72,1.7,18.22,78.01,1.57,1.78,0.22,1.57,2.7,0.83,1.99,376.53,Two
9.75,1.53,1.65,16.53,63.36,1.74,1.62,0.34,0.95,2.92,0.86,2.51,439.45,Two
9.77,1.84,1.72,17.48,72.66,2.13,1.83,0.27,1.37,2.83,0.73,1.93,462.25,Two
9.78,1.62,1.8,16.1,83.8,1.97,1.97,0.25,1.08,2.51,0.9,2.11,407.0,Two
9.78,1.64,1.64,16.9,81.33,1.98,1.93,0.27,1.54,2.17,0.97,2.35,402.53,Two
9.92,1.09,1.9,15.69,77.54,1.97,1.92,0.24,1.53,2.84,0.84,2.06,356.28,Two
9.72,1.82,1.71,15.07,82.39,1.61,1.12,0.28,1.39,2.92,0.79,2.26,341.22,Two
9.8,1.73,1.73,15.0,74.22,1.72,1.56,0.32,1.5,1.66,0.86,2.25,374.62,Two
9.65,1.45,1.88,17.16,69.01,1.55,1.33,0.32,1.33,2.03,0.66,2.34,402.16,Two
9.6,1.73,1.9,16.46,68.73,1.55,1.74,0.3,1.73,2.82,0.74,2.09,394.96,Two
9.68,1.42,1.63,17.48,75.65,1.7,2.02,0.25,1.43,2.55,0.96,2.31,454.98,Two
9.97,1.41,1.78,15.27,70.74,1.98,1.95,0.33,1.37,2.32,0.87,2.15,396.21,Two
9.59,1.41,1.98,17.72,81.53,2.12,1.58,0.29,0.97,1.84,0.9,2.31,373.2,Two
10.22,1.61,1.8,17.19,69.87,1.75,1.45,0.28,1.49,2.41,0.79,2.37,404.42,Two
9.69,1.82,1.83,16.03,79.15,1.58,1.57,0.28,1.55,2.38,0.82,2.37,490.72,Two
9.84,1.53,1.82,15.81,62.54,1.6,1.56,0.27,1.52,2.69,0.84,2.12,441.4,Two
9.66,1.88,1.62,16.16,66.32,1.65,2.02,0.25,1.41,2.49,0.77,2.31,431.5,Two
9.66,1.29,1.95,16.1,69.28,1.74,1.86,0.31,1.7,2.47,0.81,2.01,394.03,Two
9.83,1.68,1.69,16.34,73.35,2.07,1.81,0.3,1.39,2.72,0.96,2.34,281.42,Two
9.8,1.07,1.69,14.98,71.78,1.91,1.67,0.32,1.26,2.95,0.81,2.42,359.63,Two
9.77,1.99,1.55,15.73,73.86,1.61,1.44,0.39,1.46,2.3,0.94,2.26,574.8,Two
9.83,1.17,1.87,16.72,78.34,1.62,1.42,0.29,1.34,2.39,0.92,2.34,443.75,Two
9.53,1.31,1.65,16.61,71.05,1.75,1.69,0.25,1.15,2.37,0.83,2.38,379.5,Two
9.81,1.64,1.74,14.31,75.16,2.22,1.98,0.31,0.73,2.64,0.75,2.2,445.23,Two
9.68,1.68,1.98,15.35,76.47,1.51,0.9,0.3,1.46,2.1,0.76,2.38,432.38,Two
9.81,1.66,1.84,16.2,77.5,1.98,1.97,0.27,1.12,3.09,0.8,2.07,472.41,Two
9.73,1.56,1.65,15.87,77.2,1.86,1.45,0.28,1.09,2.67,0.93,2.1,512.3,Two
9.94,1.62,1.84,16.19,82.72,1.71,1.6,0.24,1.46,2.28,0.79,2.22,376.87,Two
9.96,1.5,1.62,16.34,80.98,1.61,1.59,0.32,1.34,2.61,0.83,2.29,379.4,Two
9.75,1.03,1.9,15.81,79.08,1.99,1.79,0.23,0.88,2.86,0.89,2.25,433.92,Two
10.08,1.05,1.64,17.06,73.06,1.72,1.58,0.35,1.66,2.25,0.82,2.05,440.96,Two
9.89,1.47,1.88,15.26,80.6,1.23,2.09,0.26,1.34,2.17,0.95,2.24,397.72,Two
